Time[s],  Variable 0,  Variable 2
0.000000200000000000000000000000,  0.069115020188627890000000000000,  40.000000000000000000000000000000,  
0.000000400000000000000000000000,  0.138229931235204940000000000000,  40.000000000000000000000000000000,  
0.000000600000000000000000000000,  0.207344623997852700000000000000,  40.000000000000000000000000000000,  
0.000000800000000000000000000000,  0.276458989335037400000000000000,  40.000000000000000000000000000000,  
0.000001000000000000000000000000,  0.345572918105742250000000000000,  40.000000000000000000000000000000,  
0.000001200000000000000000000000,  0.414686301169639950000000000000,  40.000000000000000000000000000000,  
0.000001400000000000000000000000,  0.483799029387265000000000000000,  40.000000000000000000000000000000,  
0.000001600000000000000000000000,  0.552910993620185800000000000000,  40.000000000000000000000000000000,  
0.000001800000000000000000000000,  0.622022084731177400000000000000,  40.000000000000000000000000000000,  
0.000002000000000000000000000000,  0.691132193584393300000000000000,  40.000000000000000000000000000000,  
0.000002200000000000000000000000,  0.760241211045538800000000000000,  40.000000000000000000000000000000,  
0.000002400000000000000000000000,  0.829349027982041500000000000000,  40.000000000000000000000000000000,  
0.000002599999999999999700000000,  0.898455535263226000000000000000,  40.000000000000000000000000000000,  
0.000002799999999999999400000000,  0.967560623760484400000000000000,  40.000000000000000000000000000000,  
0.000002999999999999999200000000,  1.036664184347449300000000000000,  40.000000000000000000000000000000,  
0.000003199999999999999000000000,  1.105766107900166400000000000000,  40.000000000000000000000000000000,  
0.000003399999999999998800000000,  1.174866285297265800000000000000,  40.000000000000000000000000000000,  
0.000003599999999999998600000000,  1.243964607420135800000000000000,  40.000000000000000000000000000000,  
0.000003799999999999998300000000,  1.313060965153094200000000000000,  40.000000000000000000000000000000,  
0.000003999999999999998000000000,  1.382155249383560700000000000000,  40.000000000000000000000000000000,  
0.000004199999999999998000000000,  1.451247351002228800000000000000,  40.000000000000000000000000000000,  
0.000004399999999999998000000000,  1.520337160903240000000000000000,  40.000000000000000000000000000000,  
0.000004599999999999997500000000,  1.589424569984353400000000000000,  40.000000000000000000000000000000,  
0.000004799999999999997000000000,  1.658509469147120500000000000000,  40.000000000000000000000000000000,  
0.000004999999999999997000000000,  1.727591749297055000000000000000,  40.000000000000000000000000000000,  
0.000005199999999999997000000000,  1.796671301343807100000000000000,  40.000000000000000000000000000000,  
0.000005399999999999997000000000,  1.865748016201335800000000000000,  40.000000000000000000000000000000,  
0.000005599999999999996000000000,  1.934821784788078900000000000000,  40.000000000000000000000000000000,  
0.000005799999999999996000000000,  2.003892498027127500000000000000,  40.000000000000000000000000000000,  
0.000005999999999999996000000000,  2.072960046846398000000000000000,  40.000000000000000000000000000000,  
0.000006199999999999996000000000,  2.142024322178803000000000000000,  40.000000000000000000000000000000,  
0.000006399999999999995500000000,  2.211085214962424500000000000000,  40.000000000000000000000000000000,  
0.000006599999999999995000000000,  2.280142616140686000000000000000,  40.000000000000000000000000000000,  
0.000006799999999999995000000000,  2.349196416662526300000000000000,  40.000000000000000000000000000000,  
0.000006999999999999995000000000,  2.418246507482568000000000000000,  40.000000000000000000000000000000,  
0.000007199999999999995000000000,  2.487292779561291600000000000000,  40.000000000000000000000000000000,  
0.000007399999999999994000000000,  2.556335123865210300000000000000,  40.000000000000000000000000000000,  
0.000007599999999999994000000000,  2.625373431367038300000000000000,  40.000000000000000000000000000000,  
0.000007799999999999995000000000,  2.694407593045864000000000000000,  40.000000000000000000000000000000,  
0.000007999999999999995000000000,  2.763437499887323200000000000000,  40.000000000000000000000000000000,  
0.000008199999999999994000000000,  2.832463042883771400000000000000,  40.000000000000000000000000000000,  
0.000008399999999999994000000000,  2.901484113034453700000000000000,  40.000000000000000000000000000000,  
0.000008599999999999994000000000,  2.970500601345679400000000000000,  40.000000000000000000000000000000,  
0.000008799999999999994000000000,  3.039512398830993000000000000000,  40.000000000000000000000000000000,  
0.000008999999999999993000000000,  3.108519396511346200000000000000,  40.000000000000000000000000000000,  
0.000009199999999999993000000000,  3.177521485415271000000000000000,  40.000000000000000000000000000000,  
0.000009399999999999993000000000,  3.246518556579050000000000000000,  40.000000000000000000000000000000,  
0.000009599999999999993000000000,  3.315510501046891000000000000000,  40.000000000000000000000000000000,  
0.000009799999999999993000000000,  3.384497209871094400000000000000,  40.000000000000000000000000000000,  
0.000009999999999999992000000000,  3.453478574112232500000000000000,  40.000000000000000000000000000000,  
0.000010199999999999992000000000,  3.522454484839315000000000000000,  40.000000000000000000000000000000,  
0.000010399999999999992000000000,  3.591424833129963600000000000000,  40.000000000000000000000000000000,  
0.000010599999999999992000000000,  3.660389510070584300000000000000,  40.000000000000000000000000000000,  
0.000010799999999999991000000000,  3.729348406756538600000000000000,  40.000000000000000000000000000000,  
0.000010999999999999991000000000,  3.798301414292315000000000000000,  40.000000000000000000000000000000,  
0.000011199999999999991000000000,  3.867248423791705300000000000000,  40.000000000000000000000000000000,  
0.000011399999999999990000000000,  3.936189326377968400000000000000,  40.000000000000000000000000000000,  
0.000011599999999999990000000000,  4.005124013184010000000000000000,  40.000000000000000000000000000000,  
0.000011799999999999990000000000,  4.074052375352550000000000000000,  40.000000000000000000000000000000,  
0.000011999999999999990000000000,  4.142974304036296000000000000000,  40.000000000000000000000000000000,  
0.000012199999999999990000000000,  4.211889690398115000000000000000,  40.000000000000000000000000000000,  
0.000012399999999999990000000000,  4.280798425611205000000000000000,  40.000000000000000000000000000000,  
0.000012599999999999990000000000,  4.349700400859267000000000000000,  40.000000000000000000000000000000,  
0.000012799999999999990000000000,  4.418595507336678000000000000000,  40.000000000000000000000000000000,  
0.000012999999999999989000000000,  4.487483636248661000000000000000,  40.000000000000000000000000000000,  
0.000013199999999999989000000000,  4.556364678811458000000000000000,  40.000000000000000000000000000000,  
0.000013399999999999989000000000,  4.625238526252499000000000000000,  40.000000000000000000000000000000,  
0.000013599999999999988000000000,  4.694105069810578000000000000000,  40.000000000000000000000000000000,  
0.000013799999999999988000000000,  4.762964200736024000000000000000,  40.000000000000000000000000000000,  
0.000013999999999999988000000000,  4.831815810290870000000000000000,  40.000000000000000000000000000000,  
0.000014199999999999988000000000,  4.900659789749026000000000000000,  40.000000000000000000000000000000,  
0.000014399999999999987000000000,  4.969496030396452000000000000000,  40.000000000000000000000000000000,  
0.000014599999999999987000000000,  5.038324423531328000000000000000,  40.000000000000000000000000000000,  
0.000014799999999999987000000000,  5.107144860464226000000000000000,  40.000000000000000000000000000000,  
0.000014999999999999987000000000,  5.175957232518282000000000000000,  40.000000000000000000000000000000,  
0.000015199999999999987000000000,  5.244761431029370000000000000000,  40.000000000000000000000000000000,  
0.000015399999999999988000000000,  5.313557347346267000000000000000,  40.000000000000000000000000000000,  
0.000015599999999999990000000000,  5.382344872830830500000000000000,  40.000000000000000000000000000000,  
0.000015799999999999990000000000,  5.451123898858171000000000000000,  40.000000000000000000000000000000,  
0.000015999999999999992000000000,  5.519894316816816000000000000000,  40.000000000000000000000000000000,  
0.000016199999999999994000000000,  5.588656018108889000000000000000,  40.000000000000000000000000000000,  
0.000016399999999999995000000000,  5.657408894150278000000000000000,  40.000000000000000000000000000000,  
0.000016599999999999997000000000,  5.726152836370808000000000000000,  40.000000000000000000000000000000,  
0.000016800000000000000000000000,  5.794887736214409000000000000000,  40.000000000000000000000000000000,  
0.000017000000000000000000000000,  5.863613485139294000000000000000,  40.000000000000000000000000000000,  
0.000017200000000000000000000000,  5.932329974618125000000000000000,  40.000000000000000000000000000000,  
0.000017400000000000003000000000,  6.001037096138184000000000000000,  40.000000000000000000000000000000,  
0.000017600000000000004000000000,  6.069734741201548000000000000000,  40.000000000000000000000000000000,  
0.000017800000000000006000000000,  6.138422801325260000000000000000,  40.000000000000000000000000000000,  
0.000018000000000000007000000000,  6.207101168041494000000000000000,  40.000000000000000000000000000000,  
0.000018200000000000010000000000,  6.275769732897738000000000000000,  40.000000000000000000000000000000,  
0.000018400000000000010000000000,  6.344428387456956000000000000000,  40.000000000000000000000000000000,  
0.000018600000000000010000000000,  6.413077023297756000000000000000,  40.000000000000000000000000000000,  
0.000018800000000000013000000000,  6.481715532014576000000000000000,  40.000000000000000000000000000000,  
0.000019000000000000015000000000,  6.550343805217840000000000000000,  40.000000000000000000000000000000,  
0.000019200000000000016000000000,  6.618961734534137000000000000000,  40.000000000000000000000000000000,  
0.000019400000000000018000000000,  6.687569211606391000000000000000,  40.000000000000000000000000000000,  
0.000019600000000000020000000000,  6.756166128094032000000000000000,  40.000000000000000000000000000000,  
0.000019800000000000020000000000,  6.824752375673164000000000000000,  40.000000000000000000000000000000,  
0.000020000000000000022000000000,  6.893327846036740000000000000000,  40.000000000000000000000000000000,  
0.000020200000000000023000000000,  6.961892430894735000000000000000,  40.000000000000000000000000000000,  
0.000020400000000000025000000000,  7.030446021974306000000000000000,  40.000000000000000000000000000000,  
0.000020600000000000026000000000,  7.098988511019979000000000000000,  40.000000000000000000000000000000,  
0.000020800000000000028000000000,  7.167519789793808000000000000000,  40.000000000000000000000000000000,  
0.000021000000000000030000000000,  7.236039750075547000000000000000,  40.000000000000000000000000000000,  
0.000021200000000000030000000000,  7.304548283662827000000000000000,  40.000000000000000000000000000000,  
0.000021400000000000032000000000,  7.373045282371326000000000000000,  40.000000000000000000000000000000,  
0.000021600000000000034000000000,  7.441530638034926000000000000000,  40.000000000000000000000000000000,  
0.000021800000000000035000000000,  7.510004242505909000000000000000,  40.000000000000000000000000000000,  
0.000022000000000000037000000000,  7.578465987655105000000000000000,  40.000000000000000000000000000000,  
0.000022200000000000038000000000,  7.646915765372073000000000000000,  40.000000000000000000000000000000,  
0.000022400000000000040000000000,  7.715353467565271000000000000000,  40.000000000000000000000000000000,  
0.000022600000000000040000000000,  7.783778986162227000000000000000,  40.000000000000000000000000000000,  
0.000022800000000000043000000000,  7.852192213109705500000000000000,  40.000000000000000000000000000000,  
0.000023000000000000044000000000,  7.920593040373883000000000000000,  40.000000000000000000000000000000,  
